FinalID,StandardisedTraitValue,StandardisedTraitUnit,ConPhylum,ConGenus,ConSpecies,ConTemp,ConTempUnit,Ea.eV,role,stdConst.day
MTD4927,6.56e-06,s^-1,Bacteroidetes,Psychroflexus,torquis,1.00234,Celsius,0.65,bacterial decomposer,504025222364.824
MTD4927,7.94e-06,s^-1,Bacteroidetes,Psychroflexus,torquis,2.16029,Celsius,0.65,bacterial decomposer,543389839449.833
MTD4927,8.51e-06,s^-1,Bacteroidetes,Psychroflexus,torquis,3.05929,Celsius,0.65,bacterial decomposer,532712256798.616
MTD4927,8.54e-06,s^-1,Bacteroidetes,Psychroflexus,torquis,4.02091,Celsius,0.65,bacterial decomposer,486265665422.412
MTD4927,1.01e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,4.98656,Celsius,0.65,bacterial decomposer,523243192254.734
MTD4927,1.07e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,5.94957,Celsius,0.65,bacterial decomposer,504809394717.858
MTD4927,1.15e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,7.0412,Celsius,0.65,bacterial decomposer,488329578528.51
MTD4927,1.21e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,8.32473,Celsius,0.65,bacterial decomposer,454451034873.347
MTD4927,1.22e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,8.966,Celsius,0.65,bacterial decomposer,431128881153.127
MTD4927,1.3e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,10.1216,Celsius,0.65,bacterial decomposer,411927549018.435
MTD4927,1.5e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,11.0874,Celsius,0.65,bacterial decomposer,434184794945.208
MTD4927,1.45e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,10.5094,Celsius,0.65,bacterial decomposer,443032380859.542
MTD4927,1.46e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,12.048,Celsius,0.65,bacterial decomposer,386471635917.715
MTD4927,1.36e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,13.5202,Celsius,0.65,bacterial decomposer,314279336843.879
MTD4927,1.46e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,14.6762,Celsius,0.65,bacterial decomposer,303552849594.471
MTD4927,1.44e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,15.381,Celsius,0.65,bacterial decomposer,280829336219.784
MTD4927,1.37e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,16.2129,Celsius,0.65,bacterial decomposer,247833360114.718
MTD4927,1.4e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,17.4313,Celsius,0.65,bacterial decomposer,227038171843.848
MTD4927,1.11e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,18.0017,Celsius,0.65,bacterial decomposer,171083376239.549
MTD4927,1.01e-05,s^-1,Bacteroidetes,Psychroflexus,torquis,18.8968,Celsius,0.65,bacterial decomposer,143787673874.133
MTD4932,2.4e-06,s^-1,Proteobacteria,Thermothrix,thiopara,55.3349,Celsius,0.65,bacterial decomposer,1946916061.4016
MTD4932,1.41e-05,s^-1,Proteobacteria,Thermothrix,thiopara,59.27,Celsius,0.65,bacterial decomposer,8715691218.14646
MTD4932,2.74e-05,s^-1,Proteobacteria,Thermothrix,thiopara,62.5462,Celsius,0.65,bacterial decomposer,13572455119.1702
MTD4932,4.78e-05,s^-1,Proteobacteria,Thermothrix,thiopara,65.1725,Celsius,0.65,bacterial decomposer,19887681160.1515
MTD4932,9.56e-05,s^-1,Proteobacteria,Thermothrix,thiopara,70.1058,Celsius,0.65,bacterial decomposer,28870508052.6992
MTD4932,0.00010654,s^-1,Proteobacteria,Thermothrix,thiopara,72.5508,Celsius,0.65,bacterial decomposer,27543053538.6141
MTD4932,3.86e-05,s^-1,Proteobacteria,Thermothrix,thiopara,74.9731,Celsius,0.65,bacterial decomposer,8573362195.20807
MTD4932,7.86e-06,s^-1,Proteobacteria,Thermothrix,thiopara,80.05,Celsius,0.65,bacterial decomposer,1278575173.05179
MTD4933,8.51e-06,s^-1,Actinobacteria,Rubrobacter,xylanophilus,30.0398,Celsius,0.65,bacterial decomposer,46890039362.6109
MTD4933,8.24e-06,s^-1,Actinobacteria,Rubrobacter,xylanophilus,35.2137,Celsius,0.65,bacterial decomposer,29908315493.3468
MTD4933,8.74e-06,s^-1,Actinobacteria,Rubrobacter,xylanophilus,40.2541,Celsius,0.65,bacterial decomposer,21405405958.6879
MTD4933,1.92e-05,s^-1,Actinobacteria,Rubrobacter,xylanophilus,45.2401,Celsius,0.65,bacterial decomposer,32257208347.2895
MTD4933,2.98e-05,s^-1,Actinobacteria,Rubrobacter,xylanophilus,50.3546,Celsius,0.65,bacterial decomposer,34425410380.9417
MTD4933,4.67e-05,s^-1,Actinobacteria,Rubrobacter,xylanophilus,55.0469,Celsius,0.65,bacterial decomposer,38654856217.3783
MTD4933,5.99e-05,s^-1,Actinobacteria,Rubrobacter,xylanophilus,60.1472,Celsius,0.65,bacterial decomposer,34879756955.4639
MTD4933,4.34e-05,s^-1,Actinobacteria,Rubrobacter,xylanophilus,65.0218,Celsius,0.65,bacterial decomposer,18237313846.3652
MTD4933,2.84e-05,s^-1,Actinobacteria,Rubrobacter,xylanophilus,69.888,Celsius,0.65,bacterial decomposer,8697094228.13881
MTD4933,1.04e-06,s^-1,Actinobacteria,Rubrobacter,xylanophilus,75.0806,Celsius,0.65,bacterial decomposer,229452234.25424
MTD4934,1.2e-05,s^-1,Actinobacteria,Rubrobacter,radiotolerans,30.1499,Celsius,0.65,bacterial decomposer,65525466847.6915
MTD4934,1.77e-05,s^-1,Actinobacteria,Rubrobacter,radiotolerans,35.2911,Celsius,0.65,bacterial decomposer,63851659851.4965
MTD4934,2.19e-05,s^-1,Actinobacteria,Rubrobacter,radiotolerans,37.0788,Celsius,0.65,bacterial decomposer,68618483802.8863
MTD4934,2.79e-05,s^-1,Actinobacteria,Rubrobacter,radiotolerans,44.9338,Celsius,0.65,bacterial decomposer,47955387449.8725
MTD4934,3.14e-05,s^-1,Actinobacteria,Rubrobacter,radiotolerans,50.2169,Celsius,0.65,bacterial decomposer,36635704659.9364
MTD4934,8.24e-06,s^-1,Actinobacteria,Rubrobacter,radiotolerans,54.9982,Celsius,0.65,bacterial decomposer,6843774866.6572
MTD4934,3.68e-06,s^-1,Actinobacteria,Rubrobacter,radiotolerans,59.9368,Celsius,0.65,bacterial decomposer,2173716345.89325
MTD4935,2.9e-07,s^-1,Firmicutes,Halanaerobium,lacusrosei,20.2326,Celsius,0.65,bacterial decomposer,3670512336.42692
MTD4935,1.79e-05,s^-1,Firmicutes,Halanaerobium,lacusrosei,25,Celsius,0.65,bacterial decomposer,150190005415.666
MTD4935,2.76e-05,s^-1,Firmicutes,Halanaerobium,lacusrosei,30.1163,Celsius,0.65,bacterial decomposer,151124407512.576
MTD4935,3.83e-05,s^-1,Firmicutes,Halanaerobium,lacusrosei,35,Celsius,0.65,bacterial decomposer,141393921497.973
MTD4935,4.06e-05,s^-1,Firmicutes,Halanaerobium,lacusrosei,36.9767,Celsius,0.65,bacterial decomposer,128232890684.301
MTD4935,4.83e-05,s^-1,Firmicutes,Halanaerobium,lacusrosei,40,Celsius,0.65,bacterial decomposer,120625926136.052
MTD4935,4.4e-05,s^-1,Firmicutes,Halanaerobium,lacusrosei,41.9767,Celsius,0.65,bacterial decomposer,94477297293.5018
MTD4935,3.46e-05,s^-1,Firmicutes,Halanaerobium,lacusrosei,45.1163,Celsius,0.65,bacterial decomposer,58668342197.7056
MTD4935,1.4e-07,s^-1,Firmicutes,Halanaerobium,lacusrosei,47.907,Celsius,0.65,bacterial decomposer,193191621.743316
MTD4935,2.9e-07,s^-1,Firmicutes,Halanaerobium,lacusrosei,50.1163,Celsius,0.65,bacterial decomposer,340820323.086226
MTD4936,2.1e-07,s^-1,Proteobacteria,Pseudoxanthomonas,broegbernensis,20.1246,Celsius,0.65,bacterial decomposer,2683242092.97161
MTD4936,5.61e-05,s^-1,Proteobacteria,Pseudoxanthomonas,broegbernensis,25.1017,Celsius,0.65,bacterial decomposer,466664047838.128
MTD4936,9.71e-05,s^-1,Proteobacteria,Pseudoxanthomonas,broegbernensis,30.059,Celsius,0.65,bacterial decomposer,534178111984.805
MTD4936,4.19e-05,s^-1,Proteobacteria,Pseudoxanthomonas,broegbernensis,35.1005,Celsius,0.65,bacterial decomposer,153454637621.258
MTD4936,6.3e-07,s^-1,Proteobacteria,Pseudoxanthomonas,broegbernensis,40.1607,Celsius,0.65,bacterial decomposer,1554062728.29611
MTD4936,5.3e-07,s^-1,Proteobacteria,Pseudoxanthomonas,broegbernensis,45.0629,Celsius,0.65,bacterial decomposer,902258218.787192
MTD4937,1e-07,s^-1,Proteobacteria,Pseudoxanthomonas,taiwanensis,25.1334,Celsius,0.65,bacterial decomposer,829610443.754842
MTD4937,5.56e-05,s^-1,Proteobacteria,Pseudoxanthomonas,taiwanensis,30.0033,Celsius,0.65,bacterial decomposer,307274640584.31
MTD4937,8.9e-05,s^-1,Proteobacteria,Pseudoxanthomonas,taiwanensis,34.9504,Celsius,0.65,bacterial decomposer,329862825157.235
MTD4937,0.00010878,s^-1,Proteobacteria,Pseudoxanthomonas,taiwanensis,40.0924,Celsius,0.65,bacterial decomposer,269747117663.429
MTD4937,0.00012522,s^-1,Proteobacteria,Pseudoxanthomonas,taiwanensis,45.0167,Celsius,0.65,bacterial decomposer,213906270147.743
MTD4937,0.0001302,s^-1,Proteobacteria,Pseudoxanthomonas,taiwanensis,50.1388,Celsius,0.65,bacterial decomposer,152768283470.966
MTD4937,0.00010677,s^-1,Proteobacteria,Pseudoxanthomonas,taiwanensis,55.0097,Celsius,0.65,bacterial decomposer,88606974397.8356
MTD4937,6.89e-05,s^-1,Proteobacteria,Pseudoxanthomonas,taiwanensis,60.0745,Celsius,0.65,bacterial decomposer,40319039218.349
MTD4937,1.1e-07,s^-1,Proteobacteria,Pseudoxanthomonas,taiwanensis,64.9913,Celsius,0.65,bacterial decomposer,46316697.0476169
MTD4938,9.16e-06,s^-1,Firmicutes,Bacillus,cereus,5.00645001,Celsius,0.65,bacterial decomposer,473625952460.311
MTD4938,2.22e-05,s^-1,Firmicutes,Bacillus,cereus,6.988390013,Celsius,0.65,bacterial decomposer,947484634250.208
MTD4938,2.66e-05,s^-1,Firmicutes,Bacillus,cereus,8.536769968,Celsius,0.65,bacterial decomposer,979090206822.481
MTD4938,3.04e-05,s^-1,Firmicutes,Bacillus,cereus,10.0232,Celsius,0.65,bacterial decomposer,972231248835.199
MTD4938,4.65e-05,s^-1,Firmicutes,Bacillus,cereus,11.53030004,Celsius,0.65,bacterial decomposer,1291533949353.59
MTD4938,6.96e-05,s^-1,Firmicutes,Bacillus,cereus,12.97550001,Celsius,0.65,bacterial decomposer,1690987335785.47
MTD4938,6.3e-05,s^-1,Firmicutes,Bacillus,cereus,14.52390002,Celsius,0.65,bacterial decomposer,1328151197625.78
MTD4938,9.91e-05,s^-1,Firmicutes,Bacillus,cereus,16.01029987,Celsius,0.65,bacterial decomposer,1825764916369.83
MTD4938,0.000128716,s^-1,Firmicutes,Bacillus,cereus,19.02450011,Celsius,0.65,bacterial decomposer,1811883531603.03
MTD4938,0.000140152,s^-1,Firmicutes,Bacillus,cereus,21.97679997,Celsius,0.65,bacterial decomposer,1523835200072.69
MTD4938,0.000120704,s^-1,Firmicutes,Bacillus,cereus,22.03870009,Celsius,0.65,bacterial decomposer,1305367412355.46
MTD4938,0.000162191,s^-1,Firmicutes,Bacillus,cereus,23.00900015,Celsius,0.65,bacterial decomposer,1613167031358.11
MTD4938,0.000220316,s^-1,Firmicutes,Bacillus,cereus,24.9702997,Celsius,0.65,bacterial decomposer,1853227131115.96
MTD4938,0.000296517,s^-1,Firmicutes,Bacillus,cereus,28.04649986,Celsius,0.65,bacterial decomposer,1926216363938.26
MTD4938,0.000339683,s^-1,Firmicutes,Bacillus,cereus,30.99870032,Celsius,0.65,bacterial decomposer,1730456510265.15
MTD4938,0.000361513,s^-1,Firmicutes,Bacillus,cereus,34.0335996,Celsius,0.65,bacterial decomposer,1441451889727.65
MTD4939,1.39e-06,s^-1,Firmicutes,Caloramator,indicus,25.9658,Celsius,0.65,bacterial decomposer,10747972426.6031
MTD4939,2.78e-06,s^-1,Firmicutes,Caloramator,indicus,37.4591,Celsius,0.65,bacterial decomposer,8454990032.7273
MTD4939,7.22e-05,s^-1,Firmicutes,Caloramator,indicus,55.3269,Celsius,0.65,bacterial decomposer,58602489444.9577
MTD4939,0.00057068,s^-1,Firmicutes,Caloramator,indicus,60.2526,Celsius,0.65,bacterial decomposer,329937828851.301
MTD4939,0.0005804,s^-1,Firmicutes,Caloramator,indicus,65.1783,Celsius,0.65,bacterial decomposer,241389105423.54
MTD4939,0.00045127,s^-1,Firmicutes,Caloramator,indicus,68.3655,Celsius,0.65,bacterial decomposer,152428025990.189
MTD4939,2.78e-05,s^-1,Firmicutes,Caloramator,indicus,75.2229,Celsius,0.65,bacterial decomposer,6079406838.30276
MTD4939,5.55e-06,s^-1,Firmicutes,Caloramator,indicus,84.9777,Celsius,0.65,bacterial decomposer,672944342.198511
MTD4940,6.71e-06,s^-1,Firmicutes,Enterococcus,faecalis,8.06599,Celsius,0.65,bacterial decomposer,258304671516.868
MTD4940,7.98e-06,s^-1,Firmicutes,Enterococcus,faecalis,9.17806,Celsius,0.65,bacterial decomposer,276393907070.393
MTD4940,1.3e-05,s^-1,Firmicutes,Enterococcus,faecalis,10.0426,Celsius,0.65,bacterial decomposer,414998815276.411
MTD4940,1.75e-05,s^-1,Firmicutes,Enterococcus,faecalis,10.9575,Celsius,0.65,bacterial decomposer,512732571968.172
MTD4940,1.99e-05,s^-1,Firmicutes,Enterococcus,faecalis,12.1177,Celsius,0.65,bacterial decomposer,523373089488.636
MTD4940,2.54e-05,s^-1,Firmicutes,Enterococcus,faecalis,13.0326,Celsius,0.65,bacterial decomposer,613875768217.168
MTD4940,3.01e-05,s^-1,Firmicutes,Enterococcus,faecalis,13.9972,Celsius,0.65,bacterial decomposer,665826078204.752
MTD4940,4.37e-05,s^-1,Firmicutes,Enterococcus,faecalis,15.0038,Celsius,0.65,bacterial decomposer,881908441368.555
MTD4940,4.77e-05,s^-1,Firmicutes,Enterococcus,faecalis,16.0668,Celsius,0.65,bacterial decomposer,874332105442.013
MTD4940,5.78e-05,s^-1,Firmicutes,Enterococcus,faecalis,16.9806,Celsius,0.65,bacterial decomposer,975913452140.433
MTD4940,7.59e-05,s^-1,Firmicutes,Enterococcus,faecalis,18.0358,Celsius,0.65,bacterial decomposer,1166296550125.55
MTD4940,8.21e-05,s^-1,Firmicutes,Enterococcus,faecalis,20.0188,Celsius,0.65,bacterial decomposer,1058802044419.12
MTD4940,0.00015145,s^-1,Firmicutes,Enterococcus,faecalis,24.8808,Celsius,0.65,bacterial decomposer,1283665103815.22
MTD4940,0.00021037,s^-1,Firmicutes,Enterococcus,faecalis,29.8982,Celsius,0.65,bacterial decomposer,1172690310972.91
MTD4940,0.00034973,s^-1,Firmicutes,Enterococcus,faecalis,36.8343,Celsius,0.65,bacterial decomposer,1117014161494.45
MTD4940,0.00032849,s^-1,Firmicutes,Enterococcus,faecalis,39.7953,Celsius,0.65,bacterial decomposer,833409205015.752
MTD4940,0.00029108,s^-1,Firmicutes,Enterococcus,faecalis,41.6951,Celsius,0.65,bacterial decomposer,638535203416.143
MTD4940,0.00022316,s^-1,Firmicutes,Enterococcus,faecalis,47.7235,Celsius,0.65,bacterial decomposer,312112856831.986
MTD4940,7.5e-05,s^-1,Firmicutes,Enterococcus,faecalis,48.8017,Celsius,0.65,bacterial decomposer,96954179539.2142
MTD4940,1.69e-05,s^-1,Firmicutes,Enterococcus,faecalis,49.5242,Celsius,0.65,bacterial decomposer,20730469927.0699
MTD4942,0.00010244,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,44.8451,Celsius,0.65,bacterial decomposer,177245592764.441
MTD4942,0.00018618,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,49.8744,Celsius,0.65,bacterial decomposer,222663570168.568
MTD4942,0.00029948,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,54.7044,Celsius,0.65,bacterial decomposer,253911433832.161
MTD4942,0.00031015,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,59.6765,Celsius,0.65,bacterial decomposer,186474117653.185
MTD4942,0.00032383,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,64.6443,Celsius,0.65,bacterial decomposer,139512725656.889
MTD4942,0.00028438,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,69.6066,Celsius,0.65,bacterial decomposer,88673728754.2866
MTD4942,2.73e-06,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,73.8749,Celsius,0.65,bacterial decomposer,649390145.897121
MTD4943,0.00011855,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,44.902,Celsius,0.65,bacterial decomposer,204251127589.919
MTD4943,0.00020751,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,49.8976,Celsius,0.65,bacterial decomposer,247757535098.864
MTD4943,0.0002864,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,54.7489,Celsius,0.65,bacterial decomposer,242064684848.065
MTD4943,0.00033229,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,59.6986,Celsius,0.65,bacterial decomposer,199485134006.711
MTD4943,0.00035161,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,64.5795,Celsius,0.65,bacterial decomposer,152131333118.695
MTD4943,0.00031578,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,69.5895,Celsius,0.65,bacterial decomposer,98572865046.0399
MTD4943,2.93e-06,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,73.8746,Celsius,0.65,bacterial decomposer,696977612.069654
MTD4944,0.00011089,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,44.8334,Celsius,0.65,bacterial decomposer,192033633568.498
MTD4944,0.00020248,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,49.9309,Celsius,0.65,bacterial decomposer,241170838374.03
MTD4944,0.00028077,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,54.8094,Celsius,0.65,bacterial decomposer,236301318435.508
MTD4944,0.00032747,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,59.8108,Celsius,0.65,bacterial decomposer,195095971463.646
MTD4944,0.00033792,s^-1,Firmicutes,Alicyclobacillus,acidocaldarius,64.6512,Celsius,0.65,bacterial decomposer,145516604155.231
MTD4952,2.32e-05,s^-1,Firmicutes,Thermobrachium,celere,45.144,Celsius,0.65,bacterial decomposer,39257257386.266
MTD4952,0.00011213,s^-1,Firmicutes,Thermobrachium,celere,50.0735,Celsius,0.65,bacterial decomposer,132187735209.154
MTD4952,0.00013508,s^-1,Firmicutes,Thermobrachium,celere,53.0215,Celsius,0.65,bacterial decomposer,128961102404.917
MTD4952,0.00027504,s^-1,Firmicutes,Thermobrachium,celere,54.9934,Celsius,0.65,bacterial decomposer,228512724790.625
MTD4952,0.00049516,s^-1,Firmicutes,Thermobrachium,celere,57.1606,Celsius,0.65,bacterial decomposer,353802293497.221
MTD4952,0.00055277,s^-1,Firmicutes,Thermobrachium,celere,57.8394,Celsius,0.65,bacterial decomposer,376895137856.506
MTD4952,0.00032066,s^-1,Firmicutes,Thermobrachium,celere,58.4874,Celsius,0.65,bacterial decomposer,209113650858.15
MTD4952,0.00057554,s^-1,Firmicutes,Thermobrachium,celere,59.2776,Celsius,0.65,bacterial decomposer,355576408475.585
MTD4952,0.00066827,s^-1,Firmicutes,Thermobrachium,celere,61.5301,Celsius,0.65,bacterial decomposer,354394218383.364
MTD4952,0.00061073,s^-1,Firmicutes,Thermobrachium,celere,61.469,Celsius,0.65,bacterial decomposer,325215448558.769
MTD4952,0.00077326,s^-1,Firmicutes,Thermobrachium,celere,63.2321,Celsius,0.65,bacterial decomposer,365877363341.257
MTD4952,0.00088656,s^-1,Firmicutes,Thermobrachium,celere,65.6192,Celsius,0.65,bacterial decomposer,358176330669.916
MTD4952,0.00081874,s^-1,Firmicutes,Thermobrachium,celere,65.5594,Celsius,0.65,bacterial decomposer,332079448921.575
MTD4952,0.00092166,s^-1,Firmicutes,Thermobrachium,celere,67.0558,Celsius,0.65,bacterial decomposer,338942587025.372
MTD4952,0.00081718,s^-1,Firmicutes,Thermobrachium,celere,69.7459,Celsius,0.65,bacterial decomposer,252540481589.444
MTD4952,0.00071444,s^-1,Firmicutes,Thermobrachium,celere,69.7594,Celsius,0.65,bacterial decomposer,220598688126.883
MTD4952,0.00034459,s^-1,Firmicutes,Thermobrachium,celere,69.8078,Celsius,0.65,bacterial decomposer,106069774827.925
MTD4952,0.00022153,s^-1,Firmicutes,Thermobrachium,celere,71.8141,Celsius,0.65,bacterial decomposer,60002412161.7763
MTD4954,1.09e-05,s^-1,Proteobacteria,Acidibacter,ferrireducens,27.9716,Celsius,0.65,bacterial decomposer,71250392197.4176
MTD4954,1.23e-05,s^-1,Proteobacteria,Acidibacter,ferrireducens,29.9742,Celsius,0.65,bacterial decomposer,68138789193.9912
MTD4954,2.03e-05,s^-1,Proteobacteria,Acidibacter,ferrireducens,31.9767,Celsius,0.65,bacterial decomposer,95512630478.6875
MTD4954,2.27e-05,s^-1,Proteobacteria,Acidibacter,ferrireducens,34.9914,Celsius,0.65,bacterial decomposer,83859934405.9828
MTD4954,1.69e-05,s^-1,Proteobacteria,Acidibacter,ferrireducens,37.4677,Celsius,0.65,bacterial decomposer,51364493348.0756
MTD4954,7.31e-06,s^-1,Proteobacteria,Acidibacter,ferrireducens,40.0086,Celsius,0.65,bacterial decomposer,18244149663.5506
MTD4954,2.54e-06,s^-1,Proteobacteria,Acidibacter,ferrireducens,45.0043,Celsius,0.65,bacterial decomposer,4342949887.69868
MTD4955,3.93e-06,s^-1,Firmicutes,Caldanaerobacter,subterraneus,40.2104,Celsius,0.65,bacterial decomposer,9657445155.9874
MTD4955,2.18e-05,s^-1,Firmicutes,Caldanaerobacter,subterraneus,50.0869,Celsius,0.65,bacterial decomposer,25674717986.7718
MTD4955,3.66e-05,s^-1,Firmicutes,Caldanaerobacter,subterraneus,55.1206,Celsius,0.65,bacterial decomposer,30138896691.2837
MTD4955,4.92e-05,s^-1,Firmicutes,Caldanaerobacter,subterraneus,60.0635,Celsius,0.65,bacterial decomposer,28812476447.7215
MTD4955,7.19e-05,s^-1,Firmicutes,Caldanaerobacter,subterraneus,64.9315,Celsius,0.65,bacterial decomposer,30393966061.993
MTD4955,6.05e-05,s^-1,Firmicutes,Caldanaerobacter,subterraneus,70.0194,Celsius,0.65,bacterial decomposer,18371925609.1504
MTD4955,3.69e-05,s^-1,Firmicutes,Caldanaerobacter,subterraneus,75.0916,Celsius,0.65,bacterial decomposer,8135573476.90558
MTD4955,2.7e-07,s^-1,Firmicutes,Caldanaerobacter,subterraneus,80.059,Celsius,0.65,bacterial decomposer,43896627.7074929
MTD4966,7.5e-07,s^-1,Planctomycetes,Isosphaera,pallida,28.0387,Celsius,0.65,bacterial decomposer,4875266855.64686
MTD4966,2.96e-06,s^-1,Planctomycetes,Isosphaera,pallida,33.8499,Celsius,0.65,bacterial decomposer,11977027896.5549
MTD4966,5.76e-06,s^-1,Planctomycetes,Isosphaera,pallida,36.6828,Celsius,0.65,bacterial decomposer,18617255275.49
MTD4966,1.1e-05,s^-1,Planctomycetes,Isosphaera,pallida,40.5327,Celsius,0.65,bacterial decomposer,26370674891.0755
MTD4966,9.85e-06,s^-1,Planctomycetes,Isosphaera,pallida,44.5278,Celsius,0.65,bacterial decomposer,17451447167.3411
MTD4966,8.98e-06,s^-1,Planctomycetes,Isosphaera,pallida,49.3947,Celsius,0.65,bacterial decomposer,11119233168.4396
MTD4966,3.86e-06,s^-1,Planctomycetes,Isosphaera,pallida,54.1162,Celsius,0.65,bacterial decomposer,3410830498.6667
MTD4975,3.73e-05,s^-1,Proteobacteria,Acidithiobacillus,caldus,32.0359,Celsius,0.65,bacterial decomposer,174659020114.845
MTD4975,5.15e-05,s^-1,Proteobacteria,Acidithiobacillus,caldus,37.0213,Celsius,0.65,bacterial decomposer,162092068325.079
MTD4975,6.26e-05,s^-1,Proteobacteria,Acidithiobacillus,caldus,40.0604,Celsius,0.65,bacterial decomposer,155614675329.9
MTD4975,7.67e-05,s^-1,Proteobacteria,Acidithiobacillus,caldus,45.0259,Celsius,0.65,bacterial decomposer,130932503375.903
MTD4975,6.75e-05,s^-1,Proteobacteria,Acidithiobacillus,caldus,50.0869,Celsius,0.65,bacterial decomposer,79497406610.4172
